Student ID,Student Last Name,Student First Name,Student Grade,School,Completion Date,Norming Window,Most Recent Diagnostic YTD (Y/N),Overall Relative Placement,Percent Progress to Annual Typical Growth (%)
1000084,Miller,Liam,9,Bear Creek Elementary,2025-09-06,Fall (Beginning of Year - November 15),N,1 Grade Level Below,119
1000084,Miller,Liam,9,Bear Creek Elementary,2026-01-18,Winter (November 16 - March 1),N,1 Grade Level Below,0
1000084,Miller,Liam,9,Bear Creek Elementary,2026-04-19,Spring (March 2 - End of Year),Y,Early On Grade Level,48
1000085,Ramirez,Charlotte,5,Canyon Ridge Elementary,2025-10-04,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,479
1000085,Ramirez,Charlotte,5,Canyon Ridge Elementary,2026-01-28,Winter (November 16 - March 1),N,2 Grade Levels Below,31
1000085,Ramirez,Charlotte,5,Canyon Ridge Elementary,2026-04-22,Spring (March 2 - End of Year),Y,2 Grade Levels Below,140
1000086,Thompson,Henry,12,North High,2025-08-21,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,70
1000086,Thompson,Henry,12,North High,2025-11-26,Winter (November 16 - March 1),N,2 Grade Levels Below,119
1000086,Thompson,Henry,12,North High,2026-04-14,Spring (March 2 - End of Year),Y,Early On Grade Level,129
1000087,Harris,Jack,8,Foothills Elementary,2025-11-11,Fall (Beginning of Year - November 15),N,Early On Grade Level,241
1000087,Harris,Jack,8,Foothills Elementary,2025-12-04,Winter (November 16 - March 1),N,Early On Grade Level,108
1000087,Harris,Jack,8,Foothills Elementary,2026-03-11,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,149
1000088,Jackson,Leo,7,North High,2025-10-06,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,35
1000088,Jackson,Leo,7,North High,2025-12-27,Winter (November 16 - March 1),N,Early On Grade Level,0
1000088,Jackson,Leo,7,North High,2026-03-21,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,21
1000089,Taylor,James,9,Bear Creek Elementary,2026-04-30,Spring (March 2 - End of Year),Y,1 Grade Level Below,138
1000090,Ramirez,Jackson,4,Canyon Ridge Elementary,2025-08-21,Fall (Beginning of Year - November 15),N,Early On Grade Level,33
1000090,Ramirez,Jackson,4,Canyon Ridge Elementary,2026-02-25,Winter (November 16 - March 1),N,1 Grade Level Below,42
1000090,Ramirez,Jackson,4,Canyon Ridge Elementary,2026-05-14,Spring (March 2 - End of Year),Y,1 Grade Level Below,64
1000090,Ramirez,Jackson,4,Canyon Ridge Elementary,2026-03-09,Spring (March 2 - End of Year),N,Mid or Above Grade Level,47
1000091,Lee,Benjamin,5,Canyon Ridge Elementary,2025-10-05,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1000091,Lee,Benjamin,5,Canyon Ridge Elementary,2026-01-04,Winter (November 16 - March 1),Y,2 Grade Levels Below,88
1000092,Lee,Chloe,9,Bear Creek Elementary,2025-08-18,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,55
1000092,Lee,Chloe,9,Bear Creek Elementary,2026-02-08,Winter (November 16 - March 1),N,Early On Grade Level,194
1000092,Lee,Chloe,9,Bear Creek Elementary,2026-03-21,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,52
1000093,Martin,Amelia,10,Central High,2025-08-20,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,196
1000093,Martin,Amelia,10,Central High,2026-02-25,Winter (November 16 - March 1),N,Mid or Above Grade Level,85
1000093,Martin,Amelia,10,Central High,2026-05-08,Spring (March 2 - End of Year),Y,Early On Grade Level,141
1000094,Lopez,Liam,8,Prairie Ridge Middle,2025-09-06,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,30
1000094,Lopez,Liam,8,Prairie Ridge Middle,2025-12-05,Winter (November 16 - March 1),N,Mid or Above Grade Level,219
1000094,Lopez,Liam,8,Prairie Ridge Middle,2026-03-14,Spring (March 2 - End of Year),Y,Early On Grade Level,5
1000095,Harris,Jack,10,Mountain View Middle,2025-10-25,Fall (Beginning of Year - November 15),N,1 Grade Level Below,100
1000095,Harris,Jack,10,Mountain View Middle,2026-02-12,Winter (November 16 - March 1),N,3 or More Grade Levels Below,124
1000095,Harris,Jack,10,Mountain View Middle,2026-04-23,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1000096,White,Leo,7,Horizon Middle,2025-09-08,Fall (Beginning of Year - November 15),N,Early On Grade Level,37
1000096,White,Leo,7,Horizon Middle,2025-12-10,Winter (November 16 - March 1),N,Mid or Above Grade Level,90
1000096,White,Leo,7,Horizon Middle,2026-04-27,Spring (March 2 - End of Year),Y,Early On Grade Level,41
1000097,Martin,Chloe,2,Foothills Elementary,2025-10-31,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,120
1000097,Martin,Chloe,2,Foothills Elementary,2025-11-29,Winter (November 16 - March 1),Y,1 Grade Level Below,81
1000098,Lewis,Elijah,2,Heritage Middle,2025-10-04,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,11
1000098,Lewis,Elijah,2,Heritage Middle,2026-02-28,Winter (November 16 - March 1),N,1 Grade Level Below,34
1000098,Lewis,Elijah,2,Heritage Middle,2026-05-05,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,127
1000099,Smith,Lucas,1,Prairie Ridge Middle,2025-08-22,Fall (Beginning of Year - November 15),N,1 Grade Level Below,166
1000099,Smith,Lucas,1,Prairie Ridge Middle,2025-12-22,Winter (November 16 - March 1),N,Early On Grade Level,6
1000099,Smith,Lucas,1,Prairie Ridge Middle,2026-03-19,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,109
1000100,Clark,Mason,K,Heritage Middle,2025-11-30,Winter (November 16 - March 1),N,2 Grade Levels Below,15
1000100,Clark,Mason,K,Heritage Middle,2026-03-17,Spring (March 2 - End of Year),Y,Early On Grade Level,184
1000101,Moore,Ella,1,South High,2026-05-06,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,129
1000102,Martin,Liam,4,East High,2025-10-22,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,2
1000102,Martin,Liam,4,East High,2025-11-24,Winter (November 16 - March 1),N,Early On Grade Level,164
1000102,Martin,Liam,4,East High,2026-05-05,Spring (March 2 - End of Year),Y,Early On Grade Level,29
1000103,Smith,Grace,5,Heritage Middle,2025-08-18,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,78
1000103,Smith,Grace,5,Heritage Middle,2026-02-04,Winter (November 16 - March 1),N,1 Grade Level Below,189
1000103,Smith,Grace,5,Heritage Middle,2026-04-16,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,169
1000104,Thomas,Aiden,2,North High,2025-08-27,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,232
1000104,Thomas,Aiden,2,North High,2025-11-21,Winter (November 16 - March 1),N,Mid or Above Grade Level,158
1000104,Thomas,Aiden,2,North High,2026-04-11,Spring (March 2 - End of Year),Y,Early On Grade Level,192
1000105,Lee,Leo,4,Bear Creek Elementary,2025-11-01,Fall (Beginning of Year - November 15),N,1 Grade Level Below,65
1000105,Lee,Leo,4,Bear Creek Elementary,2026-01-02,Winter (November 16 - March 1),Y,Mid or Above Grade Level,30
1000106,Thompson,Isabella,5,Falcon Ridge Elementary,2025-10-15,Fall (Beginning of Year - November 15),N,1 Grade Level Below,136
1000106,Thompson,Isabella,5,Falcon Ridge Elementary,2026-01-09,Winter (November 16 - March 1),N,Early On Grade Level,200
1000106,Thompson,Isabella,5,Falcon Ridge Elementary,2026-04-12,Spring (March 2 - End of Year),Y,2 Grade Levels Below,156
1000107,Martin,Elijah,4,Horizon Middle,2025-08-31,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,77
1000107,Martin,Elijah,4,Horizon Middle,2025-12-31,Winter (November 16 - March 1),N,3 or More Grade Levels Below,35
1000107,Martin,Elijah,4,Horizon Middle,2026-03-09,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,206
1000108,Jones,Liam,10,Falcon Ridge Elementary,2025-11-04,Fall (Beginning of Year - November 15),N,1 Grade Level Below,156
1000108,Jones,Liam,10,Falcon Ridge Elementary,2025-11-24,Winter (November 16 - March 1),N,Mid or Above Grade Level,115
1000108,Jones,Liam,10,Falcon Ridge Elementary,2026-03-06,Spring (March 2 - End of Year),Y,Early On Grade Level,219
1000109,Harris,Elijah,5,Prairie Ridge Middle,2026-03-19,Spring (March 2 - End of Year),Y,2 Grade Levels Below,25
1000110,Garcia,Grace,1,Aspen Elementary,2025-09-28,Fall (Beginning of Year - November 15),N,1 Grade Level Below,90
1000110,Garcia,Grace,1,Aspen Elementary,2026-02-23,Winter (November 16 - March 1),N,2 Grade Levels Below,99
1000110,Garcia,Grace,1,Aspen Elementary,2026-05-03,Spring (March 2 - End of Year),Y,1 Grade Level Below,191
1000111,Lewis,Sophia,1,North High,2025-08-21,Fall (Beginning of Year - November 15),N,Early On Grade Level,182
1000111,Lewis,Sophia,1,North High,2026-02-14,Winter (November 16 - March 1),N,Early On Grade Level,0
1000111,Lewis,Sophia,1,North High,2026-04-09,Spring (March 2 - End of Year),Y,Early On Grade Level,180
1000112,Davis,Benjamin,12,Prairie Ridge Middle,2025-09-09,Fall (Beginning of Year - November 15),N,1 Grade Level Below,3
1000112,Davis,Benjamin,12,Prairie Ridge Middle,2026-05-11,Spring (March 2 - End of Year),Y,1 Grade Level Below,24
1000113,Gonzalez,Mia,1,Canyon Ridge Elementary,2025-11-10,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,65
1000113,Gonzalez,Mia,1,Canyon Ridge Elementary,2026-01-07,Winter (November 16 - March 1),N,Early On Grade Level,118
1000113,Gonzalez,Mia,1,Canyon Ridge Elementary,2026-04-28,Spring (March 2 - End of Year),Y,Early On Grade Level,76
1000113,Gonzalez,Mia,1,Canyon Ridge Elementary,2026-03-18,Spring (March 2 - End of Year),N,1 Grade Level Below,205
1000114,Robinson,Benjamin,2,East High,2025-08-25,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,8
1000114,Robinson,Benjamin,2,East High,2025-12-06,Winter (November 16 - March 1),N,Mid or Above Grade Level,49
1000114,Robinson,Benjamin,2,East High,2026-04-07,Spring (March 2 - End of Year),Y,2 Grade Levels Below,217
1000115,Lee,Amelia,10,Heritage Middle,2025-10-17,Fall (Beginning of Year - November 15),N,Early On Grade Level,200
1000115,Lee,Amelia,10,Heritage Middle,2025-12-07,Winter (November 16 - March 1),N,Mid or Above Grade Level,168
1000115,Lee,Amelia,10,Heritage Middle,2026-05-18,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,10
1000116,Harris,Jackson,1,Bear Creek Elementary,2025-11-01,Fall (Beginning of Year - November 15),N,Early On Grade Level,259
1000116,Harris,Jackson,1,Bear Creek Elementary,2026-02-03,Winter (November 16 - March 1),N,2 Grade Levels Below,44
1000116,Harris,Jackson,1,Bear Creek Elementary,2026-04-09,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,33
1000117,Anderson,Mia,10,Central High,2026-03-09,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,150
1000118,Thompson,Nora,2,Mountain View Middle,2025-09-23,Fall (Beginning of Year - November 15),N,1 Grade Level Below,174
1000118,Thompson,Nora,2,Mountain View Middle,2026-01-02,Winter (November 16 - March 1),N,1 Grade Level Below,67
1000118,Thompson,Nora,2,Mountain View Middle,2026-04-28,Spring (March 2 - End of Year),Y,1 Grade Level Below,101
1000119,Martin,Nora,4,Central High,2025-08-30,Fall (Beginning of Year - November 15),N,1 Grade Level Below,177
1000119,Martin,Nora,4,Central High,2025-12-06,Winter (November 16 - March 1),N,Early On Grade Level,0
1000119,Martin,Nora,4,Central High,2026-05-04,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,173
1000120,Jackson,Mason,7,Grand Mesa Elementary,2025-08-16,Fall (Beginning of Year - November 15),N,Early On Grade Level,40
1000120,Jackson,Mason,7,Grand Mesa Elementary,2026-02-07,Winter (November 16 - March 1),N,3 or More Grade Levels Below,510
1000120,Jackson,Mason,7,Grand Mesa Elementary,2026-04-04,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,46
1000121,Johnson,Charlotte,5,Bear Creek Elementary,2025-09-03,Fall (Beginning of Year - November 15),N,Early On Grade Level,62
1000121,Johnson,Charlotte,5,Bear Creek Elementary,2026-01-25,Winter (November 16 - March 1),N,Mid or Above Grade Level,155
1000121,Johnson,Charlotte,5,Bear Creek Elementary,2026-05-19,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,264
1000122,Jones,Leo,5,Prairie Ridge Middle,2026-01-19,Winter (November 16 - March 1),N,1 Grade Level Below,252
1000122,Jones,Leo,5,Prairie Ridge Middle,2026-04-13,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,137
1000123,Martin,Lily,2,Mountain View Middle,2025-09-29,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,13
1000123,Martin,Lily,2,Mountain View Middle,2025-12-24,Winter (November 16 - March 1),N,Early On Grade Level,25
1000123,Martin,Lily,2,Mountain View Middle,2026-05-13,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,52
1000124,Brown,Scarlett,5,Mountain View Middle,2025-10-23,Fall (Beginning of Year - November 15),N,Early On Grade Level,44
1000124,Brown,Scarlett,5,Mountain View Middle,2026-01-31,Winter (November 16 - March 1),N,Mid or Above Grade Level,265
1000124,Brown,Scarlett,5,Mountain View Middle,2026-05-15,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1000124,Brown,Scarlett,5,Mountain View Middle,2026-05-20,Spring (March 2 - End of Year),N,3 or More Grade Levels Below,45
1000125,Jackson,Olivia,10,Grand Mesa Elementary,2025-08-24,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,136
1000125,Jackson,Olivia,10,Grand Mesa Elementary,2025-12-12,Winter (November 16 - March 1),N,Mid or Above Grade Level,185
1000125,Jackson,Olivia,10,Grand Mesa Elementary,2026-05-01,Spring (March 2 - End of Year),Y,1 Grade Level Below,196
1000126,Thomas,Scarlett,3,Mountain View Middle,2025-09-19,Fall (Beginning of Year - November 15),N,Early On Grade Level,11
1000126,Thomas,Scarlett,3,Mountain View Middle,2026-01-23,Winter (November 16 - March 1),N,Mid or Above Grade Level,63
1000126,Thomas,Scarlett,3,Mountain View Middle,2026-04-04,Spring (March 2 - End of Year),Y,1 Grade Level Below,167
1000127,Martinez,Evelyn,3,Heritage Middle,2026-02-14,Winter (November 16 - March 1),N,3 or More Grade Levels Below,138
1000127,Martinez,Evelyn,3,Heritage Middle,2026-04-06,Spring (March 2 - End of Year),Y,Early On Grade Level,225
1000128,Gonzalez,Jack,8,Central High,2025-08-28,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,88
1000128,Gonzalez,Jack,8,Central High,2026-01-11,Winter (November 16 - March 1),N,Mid or Above Grade Level,168
1000128,Gonzalez,Jack,8,Central High,2026-03-29,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,134
1000129,White,Ella,2,Cedar Hills Elementary,2025-09-10,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,200
1000129,White,Ella,2,Cedar Hills Elementary,2025-12-14,Winter (November 16 - March 1),N,Mid or Above Grade Level,87
1000129,White,Ella,2,Cedar Hills Elementary,2026-03-14,Spring (March 2 - End of Year),Y,1 Grade Level Below,84
1000130,Lee,Harper,8,Falcon Ridge Elementary,2025-10-09,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,52
1000130,Lee,Harper,8,Falcon Ridge Elementary,2026-02-06,Winter (November 16 - March 1),N,Mid or Above Grade Level,112
1000130,Lee,Harper,8,Falcon Ridge Elementary,2026-05-14,Spring (March 2 - End of Year),Y,1 Grade Level Below,119
1000131,Clark,Jack,2,East High,2025-10-12,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,235
1000131,Clark,Jack,2,East High,2025-12-23,Winter (November 16 - March 1),Y,1 Grade Level Below,112
1000132,Lee,Elijah,5,Horizon Middle,2025-10-12,Fall (Beginning of Year - November 15),N,1 Grade Level Below,97
1000132,Lee,Elijah,5,Horizon Middle,2026-01-19,Winter (November 16 - March 1),N,1 Grade Level Below,53
1000132,Lee,Elijah,5,Horizon Middle,2026-04-29,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,115
1000133,Martinez,Chloe,K,Mountain View Middle,2025-11-14,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,143
1000133,Martinez,Chloe,K,Mountain View Middle,2026-01-09,Winter (November 16 - March 1),N,1 Grade Level Below,207
1000133,Martinez,Chloe,K,Mountain View Middle,2026-03-14,Spring (March 2 - End of Year),Y,2 Grade Levels Below,122
1000134,Anderson,Lucas,4,Central High,2025-09-21,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,145
1000134,Anderson,Lucas,4,Central High,2025-11-17,Winter (November 16 - March 1),N,Early On Grade Level,99
1000134,Anderson,Lucas,4,Central High,2026-04-30,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,180
1000135,Brown,Aiden,8,Horizon Middle,2025-09-16,Fall (Beginning of Year - November 15),N,Early On Grade Level,66
1000135,Brown,Aiden,8,Horizon Middle,2026-01-13,Winter (November 16 - March 1),N,Early On Grade Level,146
1000135,Brown,Aiden,8,Horizon Middle,2026-04-24,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,52
1000136,Harris,Scarlett,3,Grand Mesa Elementary,2025-08-20,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1000136,Harris,Scarlett,3,Grand Mesa Elementary,2026-01-01,Winter (November 16 - March 1),N,Early On Grade Level,195
1000136,Harris,Scarlett,3,Grand Mesa Elementary,2026-05-05,Spring (March 2 - End of Year),Y,Early On Grade Level,153
1000137,Taylor,Nora,2,Mountain View Middle,2025-11-05,Fall (Beginning of Year - November 15),N,Early On Grade Level,134
1000137,Taylor,Nora,2,Mountain View Middle,2026-02-27,Winter (November 16 - March 1),N,1 Grade Level Below,206
1000137,Taylor,Nora,2,Mountain View Middle,2026-04-24,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,78
1000138,Rodriguez,Charlotte,11,Aspen Elementary,2025-11-13,Fall (Beginning of Year - November 15),N,1 Grade Level Below,112
1000138,Rodriguez,Charlotte,11,Aspen Elementary,2026-01-09,Winter (November 16 - March 1),N,Mid or Above Grade Level,88
1000138,Rodriguez,Charlotte,11,Aspen Elementary,2026-03-10,Spring (March 2 - End of Year),Y,Early On Grade Level,129
1000139,Harris,Sophia,4,East High,2026-01-02,Winter (November 16 - March 1),N,Mid or Above Grade Level,183
1000139,Harris,Sophia,4,East High,2026-04-19,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,101
1000140,Ramirez,Jackson,8,Eagle View Elementary,2025-09-01,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,184
1000140,Ramirez,Jackson,8,Eagle View Elementary,2025-11-16,Winter (November 16 - March 1),N,Mid or Above Grade Level,101
1000140,Ramirez,Jackson,8,Eagle View Elementary,2026-04-30,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,58
1000141,Jones,James,3,North High,2025-11-10,Fall (Beginning of Year - November 15),N,1 Grade Level Below,16
1000141,Jones,James,3,North High,2026-02-08,Winter (November 16 - March 1),N,1 Grade Level Below,0
1000141,Jones,James,3,North High,2026-03-28,Spring (March 2 - End of Year),Y,Early On Grade Level,171
1000142,White,Lucas,7,Bear Creek Elementary,2026-04-27,Spring (March 2 - End of Year),Y,1 Grade Level Below,110
1000143,Clark,Lucas,8,Horizon Middle,2025-10-22,Fall (Beginning of Year - November 15),N,Early On Grade Level,160
